# v(m^3/kg),P(bar)
1.000000000000000021e-03	1.211193655450336593e+02
1.145728643216080379e-03	3.203347367976741111e+01
1.291457286432160737e-03	3.203347367976704874e+01
1.437185929648241312e-03	3.203347367976668636e+01
1.582914572864321454e-03	3.203347367976633109e+01
1.728643216080402029e-03	3.203347367976597582e+01
1.874371859296482387e-03	3.203347367976561344e+01
2.020100502512562745e-03	3.203347367976525106e+01
2.165829145728642886e-03	3.203347367976490290e+01
2.311557788944723461e-03	3.203347367976454052e+01
2.457286432160804036e-03	3.203347367976418525e+01
2.603015075376884178e-03	3.203347367976382998e+01
2.748743718592964753e-03	3.203347367976346760e+01
2.894472361809044894e-03	3.203347367976311233e+01
3.040201005025125469e-03	3.203347367976274995e+01
3.185929648241205610e-03	3.203347367976239468e+01
3.331658291457286186e-03	3.203347367976203230e+01
3.477386934673366761e-03	3.203347367976168414e+01
3.623115577889446902e-03	3.203347367976132176e+01
3.768844221105527477e-03	3.203347367976095939e+01
3.914572864321607185e-03	3.203347367976060411e+01
4.060301507537687760e-03	3.203347367976024174e+01
4.206030150753768335e-03	3.203347367975988647e+01
4.351758793969848910e-03	3.203347367975952409e+01
4.497487437185929485e-03	3.203347367975916882e+01
4.643216080402010060e-03	3.203347367975881355e+01
4.788944723618090635e-03	3.203347367975845117e+01
4.934673366834170342e-03	3.203347367975809590e+01
5.080402010050250917e-03	3.203347367975773352e+01
5.226130653266331492e-03	3.203347367975737825e+01
5.371859296482411200e-03	3.203347367975702298e+01
5.517587939698491775e-03	3.203347367975666060e+01
5.663316582914572350e-03	3.203347367975630533e+01
5.809045226130652925e-03	3.203347367975594295e+01
5.954773869346733500e-03	3.203347367975558768e+01
6.100502512562813208e-03	3.203347367975523241e+01
6.246231155778893783e-03	3.203347367975487714e+01
6.391959798994974358e-03	3.203347367975451476e+01
6.537688442211054933e-03	3.203347367975415949e+01
6.683417085427134641e-03	3.203347367975380422e+01
6.829145728643215216e-03	3.203347367975344184e+01
6.974874371859295791e-03	3.203347367975308657e+01
7.120603015075376366e-03	3.203347367975272419e+01
7.266331658291456941e-03	3.203347367975236892e+01
7.412060301507536648e-03	3.203347367975200655e+01
7.557788944723617224e-03	3.203347367975165128e+01
7.703517587939697799e-03	3.203347367975129600e+01
7.849246231155779241e-03	3.203347367975093363e+01
7.994974874371858081e-03	3.203347367975057836e+01
8.140703517587938656e-03	3.203347367975021598e+01
8.286432160804019231e-03	3.203347367974986071e+01
8.432160804020099806e-03	3.203347367974949833e+01
8.577889447236180381e-03	3.203347367974914306e+01
8.723618090452259222e-03	3.203347367974878068e+01
8.869346733668341531e-03	3.203347367974843252e+01
9.015075376884420372e-03	3.203347367974807014e+01
9.160804020100502681e-03	3.203347367974771487e+01
9.306532663316581522e-03	3.203347367974735960e+01
9.452261306532663832e-03	3.203347367974699722e+01
9.597989949748742672e-03	3.203347367974663484e+01
9.743718592964821512e-03	3.203347367974627957e+01
9.889447236180903822e-03	3.203347367974592430e+01
1.003517587939698266e-02	3.203347367974556192e+01
1.018090452261306497e-02	3.203347367974520665e+01
1.032663316582914381e-02	3.203347367974485138e+01
1.047236180904522612e-02	3.203347367974448900e+01
1.061809045226130496e-02	3.203347367974413373e+01
1.076381909547738727e-02	3.203347367974377136e+01
1.090954773869346611e-02	3.203347367974341608e+01
1.105527638190954495e-02	3.203347367974305371e+01
1.120100502512562726e-02	3.203347367974269844e+01
1.134673366834170610e-02	3.197887049719224350e+01
1.149246231155778841e-02	3.172499388517677943e+01
1.163819095477386725e-02	3.147396454484915651e+01
1.178391959798994956e-02	3.122579871433863019e+01
1.192964824120602840e-02	3.098050609997202187e+01
1.207537688442211071e-02	3.073809062446413520e+01
1.222110552763818955e-02	3.049855109295247502e+01
1.236683417085426839e-02	3.026188178670216189e+01
1.251256281407035070e-02	3.002807299297241173e+01
1.265829145728642954e-02	2.979711147841021557e+01
1.280402010050251185e-02	2.956898091238220161e+01
1.294974874371859069e-02	2.934366224584328009e+01
1.309547738693467300e-02	2.912113405064454241e+01
1.324120603015075184e-02	2.890137282358588067e+01
1.338693467336683415e-02	2.868435325900319555e+01
1.353266331658291299e-02	2.847004849323456810e+01
1.367839195979899183e-02	2.825843032392216969e+01
1.382412060301507414e-02	2.804946940677008627e+01
1.396984924623115298e-02	2.784313543208357089e+01
1.411557788944723529e-02	2.763939728315727962e+01
1.426130653266331413e-02	2.743822317835442703e+01
1.440703517587939644e-02	2.723958079851892222e+01
1.455276381909547528e-02	2.704343740118785178e+01
1.469849246231155759e-02	2.684975992291604996e+01
1.484422110552763643e-02	2.665851507088791550e+01
1.498994974874371874e-02	2.646966940486925068e+01
1.513567839195979758e-02	2.628318941044480539e+01
1.528140703517587642e-02	2.609904156439029066e+01
1.542713567839195873e-02	2.591719239294264909e+01
1.557286432160803757e-02	2.573760852365589713e+01
1.571859296482411988e-02	2.556025673146143262e+01
1.586432160804019872e-02	2.538510397949124098e+01
1.601005025125628103e-02	2.521211745516740166e+01
1.615577889447235987e-02	2.504126460201267790e+01
1.630150753768844218e-02	2.487251314759294374e+01
1.644723618090452102e-02	2.470583112796296277e+01
1.659296482412059986e-02	2.454118690895125710e+01
1.673869346733668217e-02	2.437854920458837427e+01
1.688442211055276448e-02	2.421788709295383057e+01
1.703015075376884332e-02	2.405917002969107088e+01
1.717587939698492217e-02	2.390236785941684161e+01
1.732160804020100447e-02	2.374745082522973050e+01
1.746733668341708332e-02	2.359438957650410984e+01
1.761306532663316562e-02	2.344315517513809155e+01
1.775879396984924447e-02	2.329371910040880067e+01
1.790452261306532677e-02	2.314605325257390689e+01
1.805025125628140562e-02	2.300012995534601146e+01
1.819597989949748792e-02	2.285592195735424426e+01
1.834170854271356677e-02	2.271340243269768067e+01
1.848743718592964561e-02	2.257254498068498805e+01
1.863316582914572792e-02	2.243332362484658304e+01
1.877889447236180676e-02	2.229571281129731375e+01
1.892462311557788907e-02	2.215968740652088442e+01
1.907035175879396791e-02	2.202522269464049387e+01
1.921608040201005022e-02	2.189229437423439606e+01
1.936180904522612906e-02	2.176087855474968435e+01
1.950753768844221137e-02	2.163095175256270508e+01
1.965326633165829021e-02	2.150249088673010078e+01
1.979899497487436905e-02	2.137547327447031975e+01
1.994472361809045136e-02	2.124987662641195740e+01
2.009045226130653020e-02	2.112567904164161092e+01
2.023618090452261251e-02	2.100285900258121075e+01
2.038190954773869135e-02	2.088139536972175136e+01
2.052763819095477366e-02	2.076126737623787832e+01
2.067336683417085250e-02	2.064245462250552876e+01
2.081909547738693481e-02	2.052493707054252425e+01
2.096482412060301365e-02	2.040869503839036625e+01
2.111055276381909249e-02	2.029370919445340604e+01
2.125628140703517480e-02	2.017996055181015436e+01
2.140201005025125364e-02	2.006743046251006035e+01
2.154773869346733595e-02	1.995610061186749107e+01
2.169346733668341479e-02	1.984595301276380752e+01
2.183919597989949710e-02	1.973696999996692725e+01
2.198492462311557594e-02	1.962913422447704548e+01
2.213065326633165825e-02	1.952242864790609644e+01
2.227638190954773709e-02	1.941683653689779732e+01
2.242211055276381593e-02	1.931234145759419008e+01
2.256783919597989824e-02	1.920892727015409918e+01
2.271356783919597708e-02	1.910657812332811645e+01
2.285929648241205939e-02	1.900527844909425923e+01
2.300502512562813823e-02	1.890501295735777276e+01
2.315075376884422054e-02	1.880576663071828492e+01
2.329648241206029938e-02	1.870752471930684280e+01
2.344221105527638169e-02	1.861027273569510854e+01
2.358793969849246053e-02	1.851399644987866822e+01
2.373366834170853937e-02	1.841868188433582532e+01
2.387939698492462168e-02	1.832431530916338147e+01
2.402512562814070052e-02	1.823088323729013638e+01
2.417085427135678283e-02	1.813837241976901993e+01
2.431658291457286167e-02	1.804676984114828642e+01
2.446231155778894398e-02	1.795606271492214745e+01
2.460804020100502282e-02	1.786623847906091811e+01
2.475376884422110513e-02	1.777728479162067288e+01
2.489949748743718397e-02	1.768918952643230114e+01
2.504522613065326281e-02	1.760194076886954306e+01
2.519095477386934512e-02	1.751552681169571812e+01
2.533668341708542396e-02	1.742993615098851734e+01
2.548241206030150627e-02	1.734515748214230513e+01
2.562814070351758511e-02	1.726117969594723789e+01
2.577386934673366742e-02	1.717799187474435740e+01
2.591959798994974626e-02	1.709558328865595556e+01
2.606532663316582857e-02	1.701394339189017302e+01
2.621105527638190741e-02	1.693306181911900410e+01
2.635678391959798625e-02	1.685292838192870235e+01
2.650251256281406856e-02	1.677353306534152821e+01
2.664824120603014740e-02	1.669486602440784750e+01
2.679396984924622971e-02	1.661691758086746162e+01
2.693969849246230855e-02	1.653967821987918185e+01
2.708542713567839086e-02	1.646313858681732967e+01
2.723115577889446970e-02	1.638728948413433173e+01
2.737688442211055201e-02	1.631212186828798494e+01
2.752261306532663085e-02	1.623762684673247492e+01
2.766834170854270969e-02	1.616379567497190095e+01
2.781407035175879200e-02	1.609061975367519182e+01
2.795979899497487084e-02	1.601809062585127919e+01
2.810552763819095315e-02	1.594619997408334555e+01
2.825125628140703199e-02	1.587493961782113239e+01
2.839698492462311430e-02	1.580430151073001355e+01
2.854271356783919314e-02	1.573427773809586583e+01
2.868844221105527545e-02	1.566486051428455895e+01
2.883417085427135429e-02	1.559604218025497246e+01
2.897989949748743660e-02	1.552781520112446323e+01
2.912562814070351544e-02	1.546017216378572101e+01
2.927135678391959428e-02	1.539310577457393237e+01
2.941708542713567659e-02	1.532660885698320641e+01
2.956281407035175543e-02	1.526067434943127488e+01
2.970854271356783774e-02	1.519529530307138110e+01
2.985427135678391658e-02	1.513046487965041109e+01
2.999999999999999889e-02	1.506617634941227024e+01
nan
# v(m^3/kg),P(bar)
1.000000000000000021e-03	3.105836469490297418e+02
1.145728643216080379e-03	9.513861911319099818e+01
1.291457286432160737e-03	5.317728005306361183e+01
1.437185929648241312e-03	5.317728005306297234e+01
1.582914572864321454e-03	5.317728005306234706e+01
1.728643216080402029e-03	5.317728005306170047e+01
1.874371859296482387e-03	5.317728005306108230e+01
2.020100502512562745e-03	5.317728005306043570e+01
2.165829145728642886e-03	5.317728005305980332e+01
2.311557788944723461e-03	5.317728005305916383e+01
2.457286432160804036e-03	5.317728005305852435e+01
2.603015075376884178e-03	5.317728005305788486e+01
2.748743718592964753e-03	5.317728005305724537e+01
2.894472361809044894e-03	5.317728005305662009e+01
3.040201005025125469e-03	5.317728005305598771e+01
3.185929648241205610e-03	5.317728005305534111e+01
3.331658291457286186e-03	5.317728005305470873e+01
3.477386934673366761e-03	5.317728005305407635e+01
3.623115577889446902e-03	5.317728005305344396e+01
3.768844221105527477e-03	5.317728005305279737e+01
3.914572864321607185e-03	5.317728005305216499e+01
4.060301507537687760e-03	5.317728005305152550e+01
4.206030150753768335e-03	5.317728005305089312e+01
4.351758793969848910e-03	5.317728005305026073e+01
4.497487437185929485e-03	5.317728005304962124e+01
4.643216080402010060e-03	5.317728005304898176e+01
4.788944723618090635e-03	5.317728005304834937e+01
4.934673366834170342e-03	5.317728005304771699e+01
5.080402010050250917e-03	5.317728005304707040e+01
5.226130653266331492e-03	5.317728005304643801e+01
5.371859296482411200e-03	5.317728005304579852e+01
5.517587939698491775e-03	5.317728005304516614e+01
5.663316582914572350e-03	5.317728005304452665e+01
5.809045226130652925e-03	5.317728005304389427e+01
5.954773869346733500e-03	5.270738971828327379e+01
6.100502512562813208e-03	5.221002103561769303e+01
6.246231155778893783e-03	5.170787193647475988e+01
6.391959798994974358e-03	5.120273684635078837e+01
6.537688442211054933e-03	5.069614878270500924e+01
6.683417085427134641e-03	5.018941799750970745e+01
6.829145728643215216e-03	4.968366383994833768e+01
6.974874371859295791e-03	4.917984138529313753e+01
7.120603015075376366e-03	4.867876391424535854e+01
7.266331658291456941e-03	4.818112203256866621e+01
7.412060301507536648e-03	4.768750002612198813e+01
7.557788944723617224e-03	4.719838991273837792e+01
7.703517587939697799e-03	4.671420355725364004e+01
7.849246231155779241e-03	4.623528314594280175e+01
7.994974874371858081e-03	4.576191026349478363e+01
8.140703517587938656e-03	4.529431377432474193e+01
8.286432160804019231e-03	4.483267667719871952e+01
8.432160804020099806e-03	4.437714207563205804e+01
8.577889447236180381e-03	4.392781838482750345e+01
8.723618090452259222e-03	4.348478387797669598e+01
8.869346733668341531e-03	4.304809065979002014e+01
9.015075376884420372e-03	4.261776814256592871e+01
9.160804020100502681e-03	4.219382608952064118e+01
9.306532663316581522e-03	4.177625728112628423e+01
9.452261306532663832e-03	4.136503985257605365e+01
9.597989949748742672e-03	4.096013934398791179e+01
9.743718592964821512e-03	4.056151049939346365e+01
9.889447236180903822e-03	4.016909884578907253e+01
1.003517587939698266e-02	3.978284207942856199e+01
1.018090452261306497e-02	3.940267128301015731e+01
1.032663316582914381e-02	3.902851199437025542e+01
1.047236180904522612e-02	3.866028514466912469e+01
1.061809045226130496e-02	3.829790788178284089e+01
1.076381909547738727e-02	3.794129429264613407e+01
1.090954773869346611e-02	3.759035603658372082e+01
1.105527638190954495e-02	3.724500290018255555e+01
1.120100502512562726e-02	3.690514328296706026e+01
1.134673366834170610e-02	3.657068462201362991e+01
1.149246231155778841e-02	3.624153376265947912e+01
1.163819095477386725e-02	3.591759728160415222e+01
1.178391959798994956e-02	3.559878176795171356e+01
1.192964824120602840e-02	3.528499406708638020e+01
1.207537688442211071e-02	3.497614149169844922e+01
1.222110552763818955e-02	3.467213200377362625e+01
1.236683417085426839e-02	3.437287437091504927e+01
1.251256281407035070e-02	3.407827829997833646e+01
1.265829145728642954e-02	3.378825455065675953e+01
1.280402010050251185e-02	3.350271503135185469e+01
1.294974874371859069e-02	3.322157287939862869e+01
1.309547738693467300e-02	3.294474252747922804e+01
1.324120603015075184e-02	3.267213975785211488e+01
1.338693467336683415e-02	3.240368174583942107e+01
1.353266331658291299e-02	3.213928709385415061e+01
1.367839195979899183e-02	3.187887585710398497e+01
1.382412060301507414e-02	3.162236956198231752e+01
1.396984924623115298e-02	3.136969121804356675e+01
1.411557788944723529e-02	3.112076532436017118e+01
1.426130653266331413e-02	3.087551787096973044e+01
1.440703517587939644e-02	3.063387633604175520e+01
1.455276381909547528e-02	3.039576967932363516e+01
1.469849246231155759e-02	3.016112833236265089e+01
1.484422110552763643e-02	2.992988418594598343e+01
1.498994974874371874e-02	2.970197057515061800e+01
1.513567839195979758e-02	2.947732226235176611e+01
1.528140703517587642e-02	2.925587541849863626e+01
1.542713567839195873e-02	2.903756760293199335e+01
1.557286432160803757e-02	2.882233774198656562e+01
1.571859296482411988e-02	2.861012610659355815e+01
1.586432160804019872e-02	2.840087428907413880e+01
1.601005025125628103e-02	2.819452517929225621e+01
1.615577889447235987e-02	2.799102294031574800e+01
1.630150753768844218e-02	2.779031298371705105e+01
1.644723618090452102e-02	2.759234194462916179e+01
1.659296482412059986e-02	2.739705765665832615e+01
1.673869346733668217e-02	2.720440912674268219e+01
1.688442211055276448e-02	2.701434651003501841e+01
1.703015075376884332e-02	2.682682108487732364e+01
1.717587939698492217e-02	2.664178522792650483e+01
1.732160804020100447e-02	2.645919238948268415e+01
1.746733668341708332e-02	2.627899706906395494e+01
1.761306532663316562e-02	2.610115479126575266e+01
1.775879396984924447e-02	2.592562208193716700e+01
1.790452261306532677e-02	2.575235644470130936e+01
1.805025125628140562e-02	2.558131633784307013e+01
1.819597989949748792e-02	2.541246115158273966e+01
1.834170854271356677e-02	2.524575118575142696e+01
1.848743718592964561e-02	2.508114762788031271e+01
1.863316582914572792e-02	2.491861253171360602e+01
1.877889447236180676e-02	2.475810879615225701e+01
1.892462311557788907e-02	2.459960014463350575e+01
1.907035175879396791e-02	2.444305110494952160e+01
1.921608040201005022e-02	2.428842698950643353e+01
1.936180904522612906e-02	2.413569387602405314e+01
1.950753768844221137e-02	2.398481858867475225e+01
1.965326633165829021e-02	2.383576867965941304e+01
1.979899497487436905e-02	2.368851241121684836e+01
1.994472361809045136e-02	2.354301873806279488e+01
2.009045226130653020e-02	2.339925729025339152e+01
2.023618090452261251e-02	2.325719835646767208e+01
2.038190954773869135e-02	2.311681286770315324e+01
2.052763819095477366e-02	2.297807238137787778e+01
2.067336683417085250e-02	2.284094906583219853e+01
2.081909547738693481e-02	2.270541568522306264e+01
2.096482412060301365e-02	2.257144558480348451e+01
2.111055276381909249e-02	2.243901267657960474e+01
2.125628140703517480e-02	2.230809142533751199e+01
2.140201005025125364e-02	2.217865683503219287e+01
2.154773869346733595e-02	2.205068443553047430e+01
2.169346733668341479e-02	2.192415026970023462e+01
2.183919597989949710e-02	2.179903088083776552e+01
2.198492462311557594e-02	2.167530330042543696e+01
2.213065326633165825e-02	2.155294503621177782e+01
2.227638190954773709e-02	2.143193406060608908e+01
2.242211055276381593e-02	2.131224879937979466e+01
2.256783919597989824e-02	2.119386812066696635e+01
2.271356783919597708e-02	2.107677132425629551e+01
2.285929648241205939e-02	2.096093813116708660e+01
2.300502512562813823e-02	2.084634867350197851e+01
2.315075376884422054e-02	2.073298348456900442e+01
2.329648241206029938e-02	2.062082348926606201e+01
2.344221105527638169e-02	2.050984999472065695e+01
2.358793969849246053e-02	2.040004468117820480e+01
2.373366834170853937e-02	2.029138959313209511e+01
2.387939698492462168e-02	2.018386713068909089e+01
2.402512562814070052e-02	2.007746004116353689e+01
2.417085427135678283e-02	1.997215141089418822e+01
2.431658291457286167e-02	1.986792465727756252e+01
2.446231155778894398e-02	1.976476352101174072e+01
2.460804020100502282e-02	1.966265205854498177e+01
2.475376884422110513e-02	1.956157463472327507e+01
2.489949748743718397e-02	1.946151591563148742e+01
2.504522613065326281e-02	1.936246086162251956e+01
2.519095477386934512e-02	1.926439472052945590e+01
2.533668341708542396e-02	1.916730302105534989e+01
2.548241206030150627e-02	1.907117156633588806e+01
2.562814070351758511e-02	1.897598642766996591e+01
2.577386934673366742e-02	1.888173393841347547e+01
2.591959798994974626e-02	1.878840068803181751e+01
2.606532663316582857e-02	1.869597351630656235e+01
2.621105527638190741e-02	1.860443950769203170e+01
2.635678391959798625e-02	1.851378598581754531e+01
2.650251256281406856e-02	1.842400050813124679e+01
2.664824120603014740e-02	1.833507086068157221e+01
2.679396984924622971e-02	1.824698505303241447e+01
2.693969849246230855e-02	1.815973131330840928e+01
2.708542713567839086e-02	1.807329808336645272e+01
2.723115577889446970e-02	1.798767401409017097e+01
2.737688442211055201e-02	1.790284796080367613e+01
2.752261306532663085e-02	1.781880897880151338e+01
2.766834170854270969e-02	1.773554631899131095e+01
2.781407035175879200e-02	1.765304942364616991e+01
2.795979899497487084e-02	1.757130792226370630e+01
2.810552763819095315e-02	1.749031162752870827e+01
2.825125628140703199e-02	1.741005053137660141e+01
2.839698492462311430e-02	1.733051480115493703e+01
2.854271356783919314e-02	1.725169477588013933e+01
2.868844221105527545e-02	1.717358096258691802e+01
2.883417085427135429e-02	1.709616403276778840e+01
2.897989949748743660e-02	1.701943481890021914e+01
2.912562814070351544e-02	1.694338431105897413e+01
2.927135678391959428e-02	1.686800365361139242e+01
2.941708542713567659e-02	1.679328414199321529e+01
2.956281407035175543e-02	1.671921721956288565e+01
2.970854271356783774e-02	1.664579447453210292e+01
2.985427135678391658e-02	1.657300763697058343e+01
2.999999999999999889e-02	1.650084857588302256e+01
nan
