# P(bar),Veb,Vrosee(m^3/kg)
5.184823077911733691e+00	8.486225425252781141e-04	7.260045347317629905e-02
5.253472526982893243e+00	8.494065816864059979e-04	7.169449769019109464e-02
5.322121976054052794e+00	8.501854550449652968e-04	7.081101606287554251e-02
5.390771425125212346e+00	8.509592831199418606e-04	6.994917121745421185e-02
5.459420874196371010e+00	8.517281822496640918e-04	6.910816713473361128e-02
5.528070323267531450e+00	8.524922647883037465e-04	6.828724661879397029e-02
5.596719772338690113e+00	8.532516392908205509e-04	6.748568894981148147e-02
5.665369221409850553e+00	8.540064106871445926e-04	6.670280770554876115e-02
5.734018670481009217e+00	8.547566804463643201e-04	6.593794873751354646e-02
5.802668119552169657e+00	8.555025467316046059e-04	6.519048828909480842e-02
5.871317568623328320e+00	8.562441045462143878e-04	6.445983124418563914e-02
5.939967017694487872e+00	8.569814458718553194e-04	6.374540949583200333e-02
6.008616466765647424e+00	8.577146597990418803e-04	6.304668042539536554e-02
6.077265915836806975e+00	8.584438326505927554e-04	6.236312548359644603e-02
6.145915364907965639e+00	8.591690480984937343e-04	6.169424886553049464e-02
6.214564813979126079e+00	8.598903872745714428e-04	6.103957627247560969e-02
6.283214263050284742e+00	8.606079288753659424e-04	6.039865375391524627e-02
6.351863712121443406e+00	8.613217492615839448e-04	5.977104662376876015e-02
6.420513161192603846e+00	8.620319225524580116e-04	5.915633844532617452e-02
6.489162610263762510e+00	8.627385207153243129e-04	5.855413007985760254e-02
6.557812059334922949e+00	8.634416136507146091e-04	5.796403879427015210e-02
6.626461508406081613e+00	8.641412692732153983e-04	5.738569742358449327e-02
6.695110957477242053e+00	8.648375535883834949e-04	5.681875358431372897e-02
6.763760406548400717e+00	8.655305307658961748e-04	5.626286893519440169e-02
6.832409855619560268e+00	8.662202632092093216e-04	5.571771848194313759e-02
6.901059304690719820e+00	8.669068116218849041e-04	5.518298992302471395e-02
6.969708753761879372e+00	8.675902350708028900e-04	5.465838303362178380e-02
7.038358202833038924e+00	8.682705910464103612e-04	5.414360908522981158e-02
7.107007651904197587e+00	8.689479355202085146e-04	5.363839029848427309e-02
7.175657100975357139e+00	8.696223229995875964e-04	5.314245932702905961e-02
7.244306550046517579e+00	8.702938065801951685e-04	5.265555877037540744e-02
7.312955999117676242e+00	8.709624379959384280e-04	5.217744071387769855e-02
7.381605448188834906e+00	8.716282676667782246e-04	5.170786629406581153e-02
7.450254897259995346e+00	8.722913447444063896e-04	5.124660528772558010e-02
7.518904346331155786e+00	8.729517171559413600e-04	5.079343572321786543e-02
7.587553795402314449e+00	8.736094316457222210e-04	5.034814351264797067e-02
7.656203244473473113e+00	8.742645338153218378e-04	4.991052210358458419e-02
7.724852693544633553e+00	8.749170681618583315e-04	4.948037214912848897e-02
7.793502142615792216e+00	8.755670781146929378e-04	4.905750119520669444e-02
7.862151591686951768e+00	8.762146060706010918e-04	4.864172338405488988e-02
7.930801040758111320e+00	8.768596934274829838e-04	4.823285917291580266e-02
7.999450489829270872e+00	8.775023806167080208e-04	4.783073506704182964e-02
8.068099938900429535e+00	8.781427071341208401e-04	4.743518336617355557e-02
8.136749387971589087e+00	8.787807115698247767e-04	4.704604192368960769e-02
8.205398837042748639e+00	8.794164316367570960e-04	4.666315391770529952e-02
8.274048286113908190e+00	8.800499041981457628e-04	4.628636763342679206e-02
8.342697735185067742e+00	8.806811652938750703e-04	4.591553625612316419e-02
8.411347184256227294e+00	8.813102501658377557e-04	4.555051767411257002e-02
8.479996633327386846e+00	8.819371932823013606e-04	4.519117429120345086e-02
8.548646082398546397e+00	8.825620283613414170e-04	4.483737284806187107e-02
8.617295531469705949e+00	8.831847883933887332e-04	4.448898425201500834e-02
8.685944980540865501e+00	8.838055056629162557e-04	4.414588341483025730e-02
8.754594429612025053e+00	8.844242117693328379e-04	4.380794909802803588e-02
8.823243878683184604e+00	8.850409376470844570e-04	4.347506376533582378e-02
8.891893327754344156e+00	8.856557135850245694e-04	4.314711344188888048e-02
8.960542776825501932e+00	8.862685692450874338e-04	4.282398757982398135e-02
9.029192225896663260e+00	8.868795336802518230e-04	4.250557892993737236e-02
9.097841674967821035e+00	8.874886353519060396e-04	4.219178341907254409e-02
9.166491124038980587e+00	8.880959021465516766e-04	4.188250003295910379e-02
9.235140573110140139e+00	8.887013613919392567e-04	4.157763070420871648e-02
9.303790022181299690e+00	8.893050398726320624e-04	4.127708020521116822e-02
9.372439471252459242e+00	8.899069638450242880e-04	4.098075604567979341e-02
9.441088920323618794e+00	8.905071590518443036e-04	4.068856837461123227e-02
9.509738369394778346e+00	8.911056507361506205e-04	4.040042988644377414e-02
9.578387818465937897e+00	8.917024636548659877e-04	4.011625573119494831e-02
9.647037267537097449e+00	8.922976220918344380e-04	3.983596342839694493e-02
9.715686716608255225e+00	8.928911498704586404e-04	3.955947278462966510e-02
9.784336165679416553e+00	8.934830703658969576e-04	3.928670581448828747e-02
9.852985614750576104e+00	8.940734065168761541e-04	3.901758666480848597e-02
9.921635063821735656e+00	8.946621808370929744e-04	3.875204154200603129e-02
9.990284512892893432e+00	8.952494154262684517e-04	3.848999864236832269e-02
1.005893396196405476e+01	8.958351319808185173e-04	3.823138808517168724e-02
1.012758341103521431e+01	8.964193518042019512e-04	3.797614184847993013e-02
1.019623286010637209e+01	8.970020958169232315e-04	3.772419370750931811e-02
1.026488230917753164e+01	8.975833845662242174e-04	3.747547917543343071e-02
1.033353175824869119e+01	8.981632382354710637e-04	3.722993544651963249e-02
1.040218120731985074e+01	8.987416766532395091e-04	3.698750134148899582e-02
1.047083065639101029e+01	8.993187193021252119e-04	3.674811725500075343e-02
1.053948010546216985e+01	8.998943853272805410e-04	3.651172510516080549e-02
1.060812955453332940e+01	9.004686935446808583e-04	3.627826828497036915e-02
1.067677900360449073e+01	9.010416624491514098e-04	3.604769161562113716e-02
1.074542845267564672e+01	9.016133102221386697e-04	3.581994130156190143e-02
1.081407790174680805e+01	9.021836547392585561e-04	3.559496488725123059e-02
1.088272735081796760e+01	9.027527135776079650e-04	3.537271121553207942e-02
1.095137679988912538e+01	9.033205040228645599e-04	3.515313038754862979e-02
1.102002624896028493e+01	9.038870430761804546e-04	3.493617372414357936e-02
1.108867569803144626e+01	9.044523474608656688e-04	3.472179372867287978e-02
1.115732514710260581e+01	9.050164336288771868e-04	3.450994405117552288e-02
1.122597459617376359e+01	9.055793177671268455e-04	3.430057945384142742e-02
1.129462404524492314e+01	9.061410158036008970e-04	3.409365577772238004e-02
1.136327349431608269e+01	9.067015434133041465e-04	3.388912991063765257e-02
1.143192294338724402e+01	9.072609160240426539e-04	3.368695975621636973e-02
1.150057239245840179e+01	9.078191488220260221e-04	3.348710420404132915e-02
1.156922184152956135e+01	9.083762567573355718e-04	3.328952310083594518e-02
1.163787129060072090e+01	9.089322545492102600e-04	3.309417722266479178e-02
1.170652073967188045e+01	9.094871566912181076e-04	3.290102824809365556e-02
1.177517018874303822e+01	9.100409774562567573e-04	3.271003873228189168e-02
1.184381963781419955e+01	9.105937309014305392e-04	3.252117208196168840e-02
1.191246908688535910e+01	9.111454308727939648e-04	3.233439253127238372e-02
1.198111853595651688e+01	9.116960910099548149e-04	3.214966511841669400e-02
1.204976798502767643e+01	9.122457247505748800e-04	3.196695566310069764e-02
1.211841743409883776e+01	9.127943453347201050e-04	3.178623074473697907e-02
1.218706688316999731e+01	9.133419658091224786e-04	3.160745768136950795e-02
1.225571633224115509e+01	9.138885990313101943e-04	3.143060450930185851e-02
1.232436578131231464e+01	9.144342576736334003e-04	3.125563996339628808e-02
1.239301523038347419e+01	9.149789542271869521e-04	3.108253345801890999e-02
1.246166467945463552e+01	9.155227010056295146e-04	3.091125506860747940e-02
1.253031412852579329e+01	9.160655101488961952e-04	3.074177551383786011e-02
1.259896357759695285e+01	9.166073936268243332e-04	3.057406613836478881e-02
1.266761302666811240e+01	9.171483632426852880e-04	3.040809889611780295e-02
1.273626247573927195e+01	9.176884306366125781e-04	3.024384633413076950e-02
1.280491192481042972e+01	9.182276072889580289e-04	3.008128157688452417e-02
1.287356137388159105e+01	9.187659045235589076e-04	2.992037831114353202e-02
1.294221082295275060e+01	9.193033335109131177e-04	2.976111077127045756e-02
1.301086027202390838e+01	9.198399052712857632e-04	2.960345372499911115e-02
1.307950972109506793e+01	9.203756306777313625e-04	2.944738245964902482e-02
1.314815917016622926e+01	9.209105204590454802e-04	2.929287276876749516e-02
1.321680861923738881e+01	9.214445852026351526e-04	2.913990093918250937e-02
1.328545806830854659e+01	9.219778353573294645e-04	2.898844373845109110e-02
1.335410751737970614e+01	9.225102812361117392e-04	2.883847840269136362e-02
1.342275696645086569e+01	9.230419330187868924e-04	2.868998262478154176e-02
1.349140641552202702e+01	9.235728007545877458e-04	2.854293454291616933e-02
1.356005586459318479e+01	9.241028943647144455e-04	2.839731272950475616e-02
1.362870531366434435e+01	9.246322236448157672e-04	2.825309618040149073e-02
1.369735476273550390e+01	9.251607982674020080e-04	2.811026430445593902e-02
1.376600421180666345e+01	9.256886277842135344e-04	2.796879691337040424e-02
1.383465366087782122e+01	9.262157216285234109e-04	2.782867421185726553e-02
1.390330310994898255e+01	9.267420891173869029e-04	2.768987678808372196e-02
1.397195255902014210e+01	9.272677394538406722e-04	2.755238560439350615e-02
1.404060200809129988e+01	9.277926817290449435e-04	2.741618198829939845e-02
1.410925145716245943e+01	9.283169249243819780e-04	2.728124762373353510e-02
1.417790090623362076e+01	9.288404779135052153e-04	2.714756454254884169e-02
1.424655035530478031e+01	9.293633494643298689e-04	2.701511511626506282e-02
1.431519980437593809e+01	9.298855482409929462e-04	2.688388204804605455e-02
1.438384925344709764e+01	9.304070828057575421e-04	2.675384836490720189e-02
1.445249870251825719e+01	9.309279616208769072e-04	2.662499741013892376e-02
1.452114815158941852e+01	9.314481930504147147e-04	2.649731283594536704e-02
1.458979760066057629e+01	9.319677853620295495e-04	2.637077859628569887e-02
1.465844704973173585e+01	9.324867467287068119e-04	2.624537893991578386e-02
1.472709649880289540e+01	9.330050852304670956e-04	2.612109840362077454e-02
1.479574594787405495e+01	9.335228088560156923e-04	2.599792180563563135e-02
1.486439539694521272e+01	9.340399255043862429e-04	2.587583423924207093e-02
1.493304484601637405e+01	9.345564429865088184e-04	2.575482106654402789e-02
1.500169429508753360e+01	9.350723690267738822e-04	2.563486791240929263e-02
1.507034374415869316e+01	9.355877112645532082e-04	2.551596065857465387e-02
1.513899319322985093e+01	9.361024772556769983e-04	2.539808543791078829e-02
1.520764264230101048e+01	9.366166744738915924e-04	2.528122862883928207e-02
1.527629209137217181e+01	9.371303103122799894e-04	2.516537684989897383e-02
1.534494154044332959e+01	9.376433920846477836e-04	2.505051695445592586e-02
1.541359098951448914e+01	9.381559270268888251e-04	2.493663602555251657e-02
1.548224043858564869e+01	9.386679222983122838e-04	2.482372137089320155e-02
1.555088988765681002e+01	9.391793849829413064e-04	2.471176051796033710e-02
1.561953933672796779e+01	9.396903220907930256e-04	2.460074120925714522e-02
1.568818878579912734e+01	9.402007405591218149e-04	2.449065139767428456e-02
1.575683823487028690e+01	9.407106472536370641e-04	2.438147924197614849e-02
1.582548768394144645e+01	9.412200489697015483e-04	2.427321310240321273e-02
1.589413713301260778e+01	9.417289524334988967e-04	2.416584153638600199e-02
1.596278658208376555e+01	9.422373643031777511e-04	2.405935329436952042e-02
1.603143603115492510e+01	9.427452911699699036e-04	2.395373731574294840e-02
1.610008548022608466e+01	9.432527395592924966e-04	2.384898272487176452e-02
1.616873492929724421e+01	9.437597159318201904e-04	2.374507882723077626e-02
1.623738437836840376e+01	9.442662266845339115e-04	2.364201510563276876e-02
1.630603382743956331e+01	9.447722781517565917e-04	2.353978121655254246e-02
1.637468327651072286e+01	9.452778766061627766e-04	2.343836698654047299e-02
1.644333272558188241e+01	9.457830282597603708e-04	2.333776240872711266e-02
1.651198217465304197e+01	9.462877392648675039e-04	2.323795763941141970e-02
1.658063162372420152e+01	9.467920157150608827e-04	2.313894299473437388e-02
1.664928107279536107e+01	9.472958636460984466e-04	2.304070894743387790e-02
1.671793052186651707e+01	9.477992890368407228e-04	2.294324612367670824e-02
1.678657997093768017e+01	9.483022978101359694e-04	2.284654529997029795e-02
1.685522942000883972e+01	9.488048958337062929e-04	2.275059740014547666e-02
1.692387886907999928e+01	9.493070889209907250e-04	2.265539349241541683e-02
1.699252831815115528e+01	9.498088828319992474e-04	2.256092478650180422e-02
1.706117776722231483e+01	9.503102832741363529e-04	2.246718263083123668e-02
1.712982721629347793e+01	9.508112959030066069e-04	2.237415850979780629e-02
1.719847666536463748e+01	9.513119263232040551e-04	2.228184404109106662e-02
1.726712611443579348e+01	9.518121800891001134e-04	2.219023097308507955e-02
1.733577556350695303e+01	9.523120627055993654e-04	2.209931118229095312e-02
1.740442501257811614e+01	9.528115796288942748e-04	2.200907667086739530e-02
1.747307446164927214e+01	9.533107362671905177e-04	2.191951956418985992e-02
1.754172391072043169e+01	9.538095379814340476e-04	2.183063210847613692e-02
1.761037335979159124e+01	9.543079900860169116e-04	2.174240666846634362e-02
1.767902280886275079e+01	9.548060978494726575e-04	2.165483572515664729e-02
1.774767225793391034e+01	9.553038664951509244e-04	2.156791187358460607e-02
1.781632170700506990e+01	9.558013012018948523e-04	2.148162782066578846e-02
1.788497115607622945e+01	9.562984071046879168e-04	2.139597638307854169e-02
1.795362060514738900e+01	9.567951892953047762e-04	2.131095048519735663e-02
1.802227005421854855e+01	9.572916528229404335e-04	2.122654315707335482e-02
1.809091950328970810e+01	9.577878026948318099e-04	2.114274753245867083e-02
1.815956895236086766e+01	9.582836438768665239e-04	2.105955684687676327e-02
1.822821840143202721e+01	9.587791812941832146e-04	2.097696443573472680e-02
1.829686785050318676e+01	9.592744198317595039e-04	2.089496373247780314e-02
1.836551729957434631e+01	9.597693643349897684e-04	2.081354826678503966e-02
1.843416674864550586e+01	9.602640196102532610e-04	2.073271166280448580e-02
1.850281619771666186e+01	9.607583904254678132e-04	2.065244763742752482e-02
1.857146564678782497e+01	9.612524815106462473e-04	2.057274999860033912e-02
1.864011509585898452e+01	9.617462975584285031e-04	2.049361264367293919e-02
1.870876454493014407e+01	9.622398432246119212e-04	2.041502955778398687e-02
1.877741399400130007e+01	9.627331231286781650e-04	2.033699481227977876e-02
1.884606344307246317e+01	9.632261418542922794e-04	2.025950256316880194e-02
1.891471289214362272e+01	9.637189039498212642e-04	2.018254704960814952e-02
1.898336234121478228e+01	9.642114139288174117e-04	2.010612259242340952e-02
1.905201179028593828e+01	9.647036762705097756e-04	2.003022359265928948e-02
1.912066123935709783e+01	9.651956954202824124e-04	1.995484453016184087e-02
1.918931068842826093e+01	9.656874757901439494e-04	1.987997996219019459e-02
1.925796013749942048e+01	9.661790217591940087e-04	1.980562452205782489e-02
1.932660958657057648e+01	9.666703376740759697e-04	1.973177291780268267e-02
1.939525903564173603e+01	9.671614278494279973e-04	1.965841993088441458e-02
1.946390848471289559e+01	9.676522965683183493e-04	1.958556041491018793e-02
1.953255793378405514e+01	9.681429480826921757e-04	1.951318929438523517e-02
1.960120738285521469e+01	9.686333866137866603e-04	1.944130156349111252e-02
1.966985683192637424e+01	9.691236163525564608e-04	1.936989228488823767e-02
1.973850628099753379e+01	9.696136414600958981e-04	1.929895658854259913e-02
1.980715573006869334e+01	9.701034660680345808e-04	1.922848967057861139e-02
1.987580517913985290e+01	9.705930942789507037e-04	1.915848679215257505e-02
1.994445462821101245e+01	9.710825301667551802e-04	1.908894327835229665e-02
2.001310407728217200e+01	9.715717777770960500e-04	1.901985451711567937e-02
2.008175352635333155e+01	9.720608411277352392e-04	1.895121595817428686e-02
2.015040297542449110e+01	9.725497242089234775e-04	1.888302311201642270e-02
2.021905242449565065e+01	9.730384309837817203e-04	1.881527154887127282e-02
2.028770187356681021e+01	9.735269653886673927e-04	1.874795689771436430e-02
2.035635132263796976e+01	9.740153313335306578e-04	1.868107484529160645e-02
2.042500077170912931e+01	9.745035327022808771e-04	1.861462113516392999e-02
2.049365022078028886e+01	9.749915733531337725e-04	1.854859156676980092e-02
2.056229966985144486e+01	9.754794571189576114e-04	1.848298199450747886e-02
2.063094911892260797e+01	9.759671878076214531e-04	1.841778832683408848e-02
2.069959856799376752e+01	9.764547692023279983e-04	1.835300652538368951e-02
2.076824801706492707e+01	9.769422050619511015e-04	1.828863260410138608e-02
2.083689746613608307e+01	9.774294991213626580e-04	1.822466262839516141e-02
2.090554691520724617e+01	9.779166550917554792e-04	1.816109271430426872e-02
2.097419636427840217e+01	9.784036766609664933e-04	1.809791902768284957e-02
2.104284581334956528e+01	9.788905674937918144e-04	1.803513778340059409e-02
2.111149526242072128e+01	9.793773312322979086e-04	1.797274524455759123e-02
2.118014471149188083e+01	9.798639714961286402e-04	1.791073772171529119e-02
2.124879416056304393e+01	9.803504918828125341e-04	1.784911157214142535e-02
2.131744360963419993e+01	9.808368959680589805e-04	1.778786319906971308e-02
2.138609305870535948e+01	9.813231873060570404e-04	1.772698905097333869e-02
2.145474250777651903e+01	9.818093694297621091e-04	1.766648562085314927e-02
2.152339195684767859e+01	9.822954458511975410e-04	1.760634944553760017e-02
2.159204140591884169e+01	9.827814200617241824e-04	1.754657710499753220e-02
2.166069085498999769e+01	9.832672955323365754e-04	1.748716522167276591e-02
2.172934030406115724e+01	9.837530757139255518e-04	1.742811045981230988e-02
2.179798975313231679e+01	9.842387640375698833e-04	1.736940952482534870e-02
2.186663920220347634e+01	9.847243639147995262e-04	1.731105916264585529e-02
2.193528865127463234e+01	9.852098787378612502e-04	1.725305615910818074e-02
2.200393810034579545e+01	9.856953118799905572e-04	1.719539733933421466e-02
2.207258754941695500e+01	9.861806666956701543e-04	1.713807956713221323e-02
2.214123699848811100e+01	9.866659465208892955e-04	1.708109974440596632e-02
2.220988644755927410e+01	9.871511546734009542e-04	1.702445481057596882e-02
2.227853589663043010e+01	9.876362944529792128e-04	1.696814174200947031e-02
2.234718534570159321e+01	9.881213691416619073e-04	1.691215755146265737e-02
2.241583479477275276e+01	9.886063820040006441e-04	1.685649928753194665e-02
2.248448424384390876e+01	9.890913362873110341e-04	1.680116403411499246e-02
2.255313369291507186e+01	9.895762352219110002e-04	1.674614890988240790e-02
2.262178314198622786e+01	9.900610820213590849e-04	1.669145106775790990e-02
2.269043259105738741e+01	9.905458798826942760e-04	1.663706769440857769e-02
2.275908204012855052e+01	9.910306319866706275e-04	1.658299600974370500e-02
2.282773148919970652e+01	9.915153414979840756e-04	1.652923326642317253e-02
2.289638093827086607e+01	9.920000115655113956e-04	1.647577674937354339e-02
2.296503038734202562e+01	9.924846453225298626e-04	1.642262377531372372e-02
2.303367983641318517e+01	9.929692458869423307e-04	1.636977169228868295e-02
2.310232928548434828e+01	9.934538163615057836e-04	1.631721787921097330e-02
2.317097873455550427e+01	9.939383598340423200e-04	1.626495974541117620e-02
2.323962818362666383e+01	9.944228793776674867e-04	1.621299473019502044e-02
2.330827763269782693e+01	9.949073780509984453e-04	1.616132030240935435e-02
2.337692708176898293e+01	9.953918588983686443e-04	1.610993396001485570e-02
2.344557653084014248e+01	9.958763249500459606e-04	1.605883322966679752e-02
2.351422597991130203e+01	9.963607792224278559e-04	1.600801566630262462e-02
2.358287542898246159e+01	9.968452247182684085e-04	1.595747885273646888e-02
2.365152487805362469e+01	9.973296644268615438e-04	1.590722039926155060e-02
2.372017432712478069e+01	9.978141013242661141e-04	1.585723794325808247e-02
2.378882377619594024e+01	9.982985383734902136e-04	1.580752914880907342e-02
2.385747322526709979e+01	9.987829785246989112e-04	1.575809170632189518e-02
2.392612267433825934e+01	9.992674247154128761e-04	1.570892333215654496e-02
2.399477212340941534e+01	9.997518798706989812e-04	1.566002176826039941e-02
2.406342157248057845e+01	1.000236346903365676e-03	1.561138478180878510e-02
2.413207102155173800e+01	1.000720828714158576e-03	1.556301016485185304e-02
2.420072047062289400e+01	1.001205328191945862e-03	1.551489573396720549e-02
2.426936991969405710e+01	1.001689848213913655e-03	1.546703932991837054e-02
2.433801936876521310e+01	1.002174391645742303e-03	1.541943881731937249e-02
2.440666881783637621e+01	1.002658961341800674e-03	1.537209208430424454e-02
2.447531826690753576e+01	1.003143560145329603e-03	1.532499704220223469e-02
2.454396771597869176e+01	1.003628190888616011e-03	1.527815162521884741e-02
2.461261716504985486e+01	1.004112856393179608e-03	1.523155379012171642e-02
2.468126661412101086e+01	1.004597559469949837e-03	1.518520151593147176e-02
2.474991606319217041e+01	1.005082302919444977e-03	1.513909280361817183e-02
2.481856551226333352e+01	1.005567089531941936e-03	1.509322567580238979e-02
2.488721496133448952e+01	1.006051922087656657e-03	1.504759817646145366e-02
2.495586441040565262e+01	1.006536803356911959e-03	1.500220837063999217e-02
2.502451385947680862e+01	1.007021736100311001e-03	1.495705434416566559e-02
2.509316330854796817e+01	1.007506723068907727e-03	1.491213420336912586e-02
2.516181275761913128e+01	1.007991767004370789e-03	1.486744607480905596e-02
2.523046220669028727e+01	1.008476870639154425e-03	1.482298810500079153e-02
2.529911165576144683e+01	1.008962036696661735e-03	1.477875846015008245e-02
2.536776110483260993e+01	1.009447267891411650e-03	1.473475532589068118e-02
2.543641055390376593e+01	1.009932566929192888e-03	1.469097690702637557e-02
2.550506000297492193e+01	1.010417936507236342e-03	1.464742142727684139e-02
2.557370945204608503e+01	1.010903379314365353e-03	1.460408712902775373e-02
2.564235890111724459e+01	1.011388898031163755e-03	1.456097227308483615e-02
2.571100835018840769e+01	1.011874495330122685e-03	1.451807513843173143e-02
2.577965779925956369e+01	1.012360173875802337e-03	1.447539402199179460e-02
2.584830724833072324e+01	1.012845936324991997e-03	1.443292723839321307e-02
2.591695669740188279e+01	1.013331785326846866e-03	1.439067311973884870e-02
2.598560614647304234e+01	1.013817723523061966e-03	1.434863001537804543e-02
2.605425559554419834e+01	1.014303753548002895e-03	1.430679629168385252e-02
2.612290504461536145e+01	1.014789878028871280e-03	1.426517033183194796e-02
2.619155449368652100e+01	1.015276099585843981e-03	1.422375053558455789e-02
2.626020394275768055e+01	1.015762420832222717e-03	1.418253531907643500e-02
2.632885339182884010e+01	1.016248844374582601e-03	1.414152311460508717e-02
2.639750284089999610e+01	1.016735372812915469e-03	1.410071237042346756e-02
2.646615228997115921e+01	1.017222008740774949e-03	1.406010155053646730e-02
2.653480173904231876e+01	1.017708754745416970e-03	1.401968913450040051e-02
2.660345118811347831e+01	1.018195613407944398e-03	1.397947361722499948e-02
2.667210063718463786e+01	1.018682587303446898e-03	1.393945350877917946e-02
2.674075008625579386e+01	1.019169679001140361e-03	1.389962733419927189e-02
2.680939953532695696e+01	1.019656891064505246e-03	1.385999363330045302e-02
2.687804898439811652e+01	1.020144226051424496e-03	1.382055096049078502e-02
2.694669843346927252e+01	1.020631686514320144e-03	1.378129788458807951e-02
2.701534788254043562e+01	1.021119275000288403e-03	1.374223298863984540e-02
2.708399733161159162e+01	1.021606994051236497e-03	1.370335486974528366e-02
2.715264678068275472e+01	1.022094846204011677e-03	1.366466213888078117e-02
2.722129622975391428e+01	1.022582833990535881e-03	1.362615342072733167e-02
2.728994567882507027e+01	1.023070959937941258e-03	1.358782735350070291e-02
2.735859512789623338e+01	1.023559226568695720e-03	1.354968258878429255e-02
2.742724457696739293e+01	1.024047636400732394e-03	1.351171779136443180e-02
2.749589402603854893e+01	1.024536191947581247e-03	1.347393163906786089e-02
2.756454347510971203e+01	1.025024895718495716e-03	1.343632282260189686e-02
2.763319292418086803e+01	1.025513750218581084e-03	1.339889004539677152e-02
2.770184237325202758e+01	1.026002757948916121e-03	1.336163202345040484e-02
2.777049182232319069e+01	1.026491921406685794e-03	1.332454748517519945e-02
2.783914127139434669e+01	1.026981243085295110e-03	1.328763517124762102e-02
2.790779072046550979e+01	1.027470725474502250e-03	1.325089383445919242e-02
2.797644016953666579e+01	1.027960371060537186e-03	1.321432223957021146e-02
